Latitude,Longitude,UTC,Parameter,Unit,Value,RawConcentration,AQI,Category,SiteName,AgencyName,FullAQSCode,IntlAQSCode
39.739444,-75.558056,2026-01-01T00:00,PM2.5,UG/M3,5.7,5.9,32,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-01T00:00,PM2.5,UG/M3,4.3,4.4,24,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-01T00:00,PM2.5,UG/M3,5.2,5.6,29,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-01T00:00,PM2.5,UG/M3,6.6,6.7,37,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-01T00:00,PM2.5,UG/M3,7.2,6.9,40,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-01T00:00,PM2.5,UG/M3,5.7,5.6,32,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-01T00:00,PM2.5,UG/M3,6.4,6.1,36,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-01T00:00,PM2.5,UG/M3,7.6,7.0,42,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-01T00:00,PM2.5,UG/M3,7.4,7.8,41,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-01T00:00,PM2.5,UG/M3,6.3,6.0,35,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-01T00:00,PM2.5,UG/M3,3.2,3.0,18,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-01T00:00,PM2.5,UG/M3,6.6,6.8,37,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-01T00:00,PM2.5,UG/M3,7.2,7.2,40,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-01T00:00,PM2.5,UG/M3,8.6,8.4,48,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-01T00:00,PM2.5,UG/M3,5.5,5.4,31,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-01T00:00,PM2.5,UG/M3,10.9,12.5,54,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-01T00:00,PM2.5,UG/M3,8.2,6.7,46,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-01T00:00,PM2.5,UG/M3,2.6,1.7,14,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-01T00:00,PM2.5,UG/M3,7.0,9.0,39,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-01T00:00,PM2.5,UG/M3,8.3,7.9,46,1,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-01T00:00,PM2.5,UG/M3,4.9,5.8,27,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-01T00:00,PM2.5,UG/M3,4.4,5.8,24,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-01T00:00,PM2.5,UG/M3,8.6,9.3,48,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-01T00:00,PM2.5,UG/M3,2.7,3.7,15,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-01T00:00,PM2.5,UG/M3,0.0,-0.4,0,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-01T00:00,PM2.5,UG/M3,4.1,4.5,23,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-01T00:00,PM2.5,UG/M3,7.7,9.1,43,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-01T00:00,PM2.5,UG/M3,2.1,1.3,12,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-01T00:00,PM2.5,UG/M3,6.8,7.6,38,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-01T00:00,PM2.5,UG/M3,5.1,4.5,28,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-01T00:00,PM2.5,UG/M3,8.8,9.8,49,1,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-01T00:00,PM2.5,UG/M3,8.1,7.8,45,1,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-01T00:00,PM2.5,UG/M3,5.3,5.0,29,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-01T00:00,PM2.5,UG/M3,6.8,7.0,38,1,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-01T00:00,PM2.5,UG/M3,8.2,7.9,46,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-01T00:00,PM2.5,UG/M3,7.9,9.0,44,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-01T00:00,PM2.5,UG/M3,7.3,9.5,41,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-01T00:00,PM2.5,UG/M3,7.7,7.3,43,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-01T00:00,PM2.5,UG/M3,8.7,7.8,48,1,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-01T00:00,PM2.5,UG/M3,8.7,9.5,48,1,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-01T00:00,PM2.5,UG/M3,8.2,7.2,46,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-01T00:00,PM2.5,UG/M3,9.0,8.5,50,1,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-01T01:00,PM2.5,UG/M3,5.6,5.6,31,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-01T01:00,PM2.5,UG/M3,4.4,4.9,24,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-01T01:00,PM2.5,UG/M3,5.2,5.3,29,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-01T01:00,PM2.5,UG/M3,6.4,6.1,36,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-01T01:00,PM2.5,UG/M3,7.0,6.7,39,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-01T01:00,PM2.5,UG/M3,5.7,5.7,32,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-01T01:00,PM2.5,UG/M3,6.0,5.6,33,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-01T01:00,PM2.5,UG/M3,7.1,6.6,39,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-01T01:00,PM2.5,UG/M3,7.8,8.9,43,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-01T01:00,PM2.5,UG/M3,6.3,6.4,35,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-01T01:00,PM2.5,UG/M3,4.6,6.0,26,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-01T01:00,PM2.5,UG/M3,6.6,6.6,37,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-01T01:00,PM2.5,UG/M3,7.2,7.1,40,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-01T01:00,PM2.5,UG/M3,8.3,7.9,46,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-01T01:00,PM2.5,UG/M3,5.1,4.8,28,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-01T01:00,PM2.5,UG/M3,10.6,9.7,54,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-01T01:00,PM2.5,UG/M3,7.0,5.8,39,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-01T01:00,PM2.5,UG/M3,4.7,6.9,26,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-01T01:00,PM2.5,UG/M3,6.3,5.6,35,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-01T01:00,PM2.5,UG/M3,8.1,7.7,45,1,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-01T01:00,PM2.5,UG/M3,6.1,7.3,34,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-01T01:00,PM2.5,UG/M3,4.7,5.1,26,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-01T01:00,PM2.5,UG/M3,8.0,7.5,44,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-01T01:00,PM2.5,UG/M3,4.5,6.3,25,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-01T01:00,PM2.5,UG/M3,0.9,2.0,5,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-01T01:00,PM2.5,UG/M3,5.1,6.2,28,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-01T01:00,PM2.5,UG/M3,8.4,9.1,47,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-01T01:00,PM2.5,UG/M3,4.0,6.0,22,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-01T01:00,PM2.5,UG/M3,7.2,8.1,40,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-01T01:00,PM2.5,UG/M3,7.1,9.1,39,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-01T01:00,PM2.5,UG/M3,8.4,8.1,47,1,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-01T01:00,PM2.5,UG/M3,8.6,9.1,48,1,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-01T01:00,PM2.5,UG/M3,8.4,11.5,47,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-01T01:00,PM2.5,UG/M3,7.9,9.0,44,1,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-01T01:00,PM2.5,UG/M3,8.6,9.3,48,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-01T01:00,PM2.5,UG/M3,8.6,10.1,48,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-01T01:00,PM2.5,UG/M3,7.7,8.1,43,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-01T01:00,PM2.5,UG/M3,7.8,7.9,43,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-01T01:00,PM2.5,UG/M3,8.9,9.1,49,1,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-01T01:00,PM2.5,UG/M3,9.1,10.3,51,2,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-01T01:00,PM2.5,UG/M3,8.3,8.5,46,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-01T01:00,PM2.5,UG/M3,9.1,9.6,51,2,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-01T02:00,PM2.5,UG/M3,5.7,6.3,32,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-01T02:00,PM2.5,UG/M3,4.4,4.9,24,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-01T02:00,PM2.5,UG/M3,5.2,5.7,29,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-01T02:00,PM2.5,UG/M3,6.4,6.1,36,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-01T02:00,PM2.5,UG/M3,6.6,6.1,37,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-01T02:00,PM2.5,UG/M3,5.9,6.5,33,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-01T02:00,PM2.5,UG/M3,6.0,5.5,33,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-01T02:00,PM2.5,UG/M3,7.0,6.8,39,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-01T02:00,PM2.5,UG/M3,8.4,9.4,47,1,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
40.1122,-75.3092,2026-01-01T02:00,PM2.5,UG/M3,6.4,7.0,36,1,Norristown,Pennsylvania Dept. of Environmental Protection,420910013,840420910013
39.800339,-75.21212,2026-01-01T02:00,PM2.5,UG/M3,5.5,6.4,31,1,Clarksboro,New Jersey Dept. of Environmental Protection,340150002,840340150002
39.988842,-75.207205,2026-01-01T02:00,PM2.5,UG/M3,6.5,6.2,36,1,MON,Philadelphia Air Management Services,421010076,840421010076
39.922516,-75.186783,2026-01-01T02:00,PM2.5,UG/M3,7.2,7.1,40,1,RIT,Philadelphia Air Management Services,421010055,840421010055
39.9603,-75.1424,2026-01-01T02:00,PM2.5,UG/M3,8.2,8.0,46,1,FAB,Philadelphia Air Management Services,421010057,840421010057
39.923969,-75.122314,2026-01-01T02:00,PM2.5,UG/M3,5.3,5.6,29,1,South Camden,New Jersey Dept. of Environmental Protection,340070010,840340070010
40.00892,-75.09777,2026-01-01T02:00,PM2.5,UG/M3,10.3,9.7,53,2,LABP,Philadelphia Air Management Services,421010004,840421010004
39.991389,-75.080833,2026-01-01T02:00,PM2.5,UG/M3,6.7,6.4,37,1,NEW,Philadelphia Air Management Services,421010048,840421010048
39.989036,-75.050008,2026-01-01T02:00,PM2.5,UG/M3,3.6,2.5,20,1,Pennsauken PM,New Jersey Dept. of Environmental Protection,840340071007,840340071007
39.422272,-75.0252,2026-01-01T02:00,PM2.5,UG/M3,6.3,6.3,35,1,Millville,New Jersey Dept. of Environmental Protection,340110007,840340110007
40.054171,-74.985166,2026-01-01T02:00,PM2.5,UG/M3,8.1,8.1,45,1,TOR,Philadelphia Air Management Services,421010075,840421010075
40.515251,-74.806755,2026-01-01T02:00,PM2.5,UG/M3,6.9,7.8,38,1,Flemington,New Jersey Dept. of Environmental Protection,340190001,840340190001
40.222421,-74.763167,2026-01-01T02:00,PM2.5,UG/M3,3.9,3.2,22,1,Trenton,New Jersey Dept. of Environmental Protection,840340210008,840340210008
40.283092,-74.742645,2026-01-01T02:00,PM2.5,UG/M3,7.6,7.3,42,1,Rider University,New Jersey Dept. of Environmental Protection,340210005,840340210005
39.46487,-74.448738,2026-01-01T02:00,PM2.5,UG/M3,4.7,5.0,26,1,Brigantine,New Jersey Dept. of Environmental Protection,340010006,840340010006
39.36326,-74.431,2026-01-01T02:00,PM2.5,UG/M3,0.5,0.2,3,1,Atlantic City PM,New Jersey Dept. of Environmental Protection,840340011006,840340011006
40.462181,-74.429436,2026-01-01T02:00,PM2.5,UG/M3,5.1,5.1,28,1,Rutgers University,New Jersey Dept. of Environmental Protection,340230011,840340230011
40.603943,-74.276176,2026-01-01T02:00,PM2.5,UG/M3,9.0,9.6,50,1,Rahway PM,New Jersey Dept. of Environmental Protection,340392003,840340392003
40.641441,-74.208366,2026-01-01T02:00,PM2.5,UG/M3,4.3,4.6,24,1,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,340390004,840340390004
40.5802,-74.1994,2026-01-01T02:00,PM2.5,UG/M3,7.3,7.6,41,1,Fresh Kills,New York Dept. of Environmental Conservation,360850111,840360850111
39.994908,-74.170447,2026-01-01T02:00,PM2.5,UG/M3,6.6,6.1,37,1,Toms River,New Jersey Dept. of Environmental Protection,840340292002,840340292002
40.918381,-74.168092,2026-01-01T02:00,PM2.5,UG/M3,9.2,10.1,51,2,Paterson,New Jersey Dept. of Environmental Protection,840340310005,840340310005
40.63306,-74.137156,2026-01-01T02:00,PM2.5,UG/M3,8.4,8.2,47,1,Port Richmond,New York Dept. of Environmental Conservation,840360850055,840360850055
40.725452,-74.052292,2026-01-01T02:00,PM2.5,UG/M3,8.7,9.1,48,1,Jersey City FH,New Jersey Dept. of Environmental Protection,340171003,840340171003
40.770908,-74.036218,2026-01-01T02:00,PM2.5,UG/M3,9.2,10.6,51,2,Union City High School,New Jersey Dept. of Environmental Protection,840340170008,840340170008
41.182079,-74.028191,2026-01-01T02:00,PM2.5,UG/M3,8.6,8.6,48,1,Rockland Cty,New York Dept. of Environmental Conservation,360870005,840360870005
40.641819,-74.018707,2026-01-01T02:00,PM2.5,UG/M3,8.6,8.7,48,1,Bklyn - PS 314,New York Dept. of Environmental Conservation,360470052,840360470052
40.85355,-73.9661,2026-01-01T02:00,PM2.5,UG/M3,8.1,8.6,45,1,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,340030010,840340030010
40.8197,-73.9481,2026-01-01T02:00,PM2.5,UG/M3,7.8,8.2,43,1,CCNY,New York Dept. of Environmental Conservation,360610135,840360610135
40.8492,-73.9319,2026-01-01T02:00,PM2.5,UG/M3,8.8,8.7,49,1,Manhattan/IS143,New York Dept. of Environmental Conservation,360610115,840360610115
40.694401,-73.928596,2026-01-01T02:00,PM2.5,UG/M3,9.2,9.5,51,2,Bklyn - PS274,New York Dept. of Environmental Conservation,360470118,840360470118
40.8367,-73.9214,2026-01-01T02:00,PM2.5,UG/M3,8.1,7.9,45,1,Morrisania,New York Dept. of Environmental Conservation,360050080,840360050080
40.816101,-73.902199,2026-01-01T02:00,PM2.5,UG/M3,9.3,10.1,51,2,Bronx - IS52,New York Dept. of Environmental Conservation,360050110,840360050110
39.739444,-75.558056,2026-01-01T03:00,PM2.5,UG/M3,5.8,6.2,32,1,MLK,Delaware Dept. of Natural Resources and Environment,100032004,840100032004
38.986672,-75.5568,2026-01-01T03:00,PM2.5,UG/M3,4.6,5.0,26,1,KILLENS,Delaware Dept. of Natural Resources and Environment,100010002,840100010002
39.155,-75.518056,2026-01-01T03:00,PM2.5,UG/M3,5.4,5.8,30,1,Dover,Delaware Dept. of Natural Resources and Environment,840100010003,840100010003
39.7611,-75.4919,2026-01-01T03:00,PM2.5,UG/M3,6.5,7.0,36,1,RIVER ROAD PARK; BELLEFONTE,Delaware Dept. of Natural Resources and Environment,100031003,840100031003
40.6119,-75.4325,2026-01-01T03:00,PM2.5,UG/M3,6.5,5.9,36,1,Allentown,Pennsylvania Dept. of Environmental Protection,420770004,840420770004
39.818715,-75.413973,2026-01-01T03:00,PM2.5,UG/M3,6.2,7.3,34,1,Marcus Hook,Pennsylvania Dept. of Environmental Protection,420450109,840420450109
39.8356,-75.3725,2026-01-01T03:00,PM2.5,UG/M3,5.9,5.9,33,1,Chester,Pennsylvania Dept. of Environmental Protection,420450002,840420450002
40.6281,-75.3411,2026-01-01T03:00,PM2.5,UG/M3,6.5,6.0,36,1,Freemansburg,Pennsylvania Dept. of Environmental Protection,420950025,840420950025
41.083099,-75.3283,2026-01-01T03:00,PM2.5,UG/M3,9.9,11.4,52,2,Swiftwater,Pennsylvania Dept. of Environmental Protection,420890002,840420890002
